StockCode,frequency,monetary,first_date,last_date
37461,3,1.25,01-12-2010 14:35,08-12-2010 18:07
37464,4,3.75,03-03-2011 16:12,17-12-2010 16:53
37467,20,130.27,02-08-2011 09:14,31-07-2011 13:33
37468,16,32.42,04-03-2011 15:33,27-09-2011 13:49
37471,4,30.43,10-06-2011 10:45,28-04-2011 16:21
37474,3,9.95,03-12-2010 15:43,06-12-2010 17:01
37475,44,671.93,02-08-2011 16:11,28-04-2011 16:21
37476,29,399.02,01-12-2010 14:32,31-03-2011 16:28
37495,104,1438.49,01-02-2011 13:15,31-01-2011 16:47
37500,116,2335.83,01-08-2011 11:08,31-10-2011 14:09
37501,52,892.93,01-02-2011 14:01,31-08-2011 12:46
37503,1,-10.75,15-12-2010 09:20,15-12-2010 09:20
37509,4,5.1,01-12-2010 14:33,09-12-2010 15:57
40001,63,663.07,01-03-2011 11:48,31-03-2011 15:02
40003,16,179.23,04-03-2011 16:07,31-01-2011 09:09
40016,100,2136.34,01-02-2011 11:58,28-03-2011 15:49
44228,2,30.6,20-12-2010 13:08,23-08-2011 11:16
44234,38,155.4,01-03-2011 13:51,29-06-2011 15:58
44235,16,200.46,02-12-2011 13:21,29-03-2011 14:20
44236,9,56.52,07-07-2011 18:56,23-09-2011 14:35
44265,3,8.5,06-04-2011 17:21,22-06-2011 15:11
45013,2,8.85,09-02-2011 16:57,23-10-2011 14:40
46118,46,317.17,01-03-2011 12:01,31-08-2011 11:06
47016,1,4.2,01-11-2011 14:54,01-11-2011 14:54
47420,19,38.38,04-12-2011 15:00,27-04-2011 14:01
47421,64,395.1,01-02-2011 13:25,31-10-2011 11:59
47422,59,260.88,01-02-2011 13:25,31-07-2011 10:59
47469,20,225.61,06-11-2011 14:39,30-11-2011 14:56
47471,41,191.18,02-12-2010 11:35,30-10-2011 15:55
47480,88,1277.47,01-06-2011 12:11,31-10-2011 14:41
47481,24,172.64,01-03-2011 10:19,31-08-2011 11:06
47502,1,0,06-04-2011 17:33,06-04-2011 17:33
47566,1727,98302.98,01-02-2011 09:38,31-10-2011 14:41
47579,2,2.1,05-12-2010 13:00,28-01-2011 14:51
47580,114,1091.22,01-02-2011 13:25,31-10-2011 12:25
47589,5,70.85,03-05-2011 13:36,28-07-2011 12:24
48111,238,7717.03,01-02-2011 13:50,31-10-2011 14:41
48116,206,9064.48,01-02-2011 08:31,31-08-2011 12:43
48129,210,5850.69,01-02-2011 08:31,31-10-2011 14:41
48138,627,25512.1,01-02-2011 12:22,31-10-2011 15:48
48184,416,14276.3,01-02-2011 12:03,31-10-2011 14:36
48185,372,19333.91,01-03-2011 14:14,31-10-2011 15:24
48187,608,24261.04,01-02-2011 12:03,31-10-2011 14:41
48188,291,12074.92,01-02-2011 09:01,31-10-2011 14:41
48189,19,451.11,04-02-2011 13:39,31-03-2011 14:17
48194,599,22114.72,01-02-2011 08:31,31-10-2011 14:03
51008,24,1683.65,04-09-2011 12:54,27-11-2011 13:26
62018,61,5716.85,01-06-2011 14:12,31-01-2011 14:53
70006,123,1865.63,01-06-2011 17:18,31-10-2011 13:05
70007,113,943.16,01-06-2011 17:18,31-10-2011 14:41
71038,53,1217.7,01-05-2011 11:36,31-03-2011 13:47
71050,6,11.55,02-12-2011 12:52,29-11-2011 15:09
71053,355,8302.05,01-02-2011 10:47,31-10-2011 14:41
71143,39,196.36,03-12-2010 11:36,30-06-2011 15:56
71215,2,4.62,08-12-2010 15:17,26-05-2011 16:30
71270,53,338.73,01-12-2010 09:41,31-10-2011 13:58
71279,45,546.57,01-02-2011 15:12,31-10-2011 14:41
71403,34,286.91,02-02-2011 13:28,31-05-2011 15:49
71459,452,10753.01,01-03-2011 10:19,31-10-2011 14:41
71477,356,17214.94,01-07-2011 10:39,31-10-2011 14:41
71510,8,36.52,10-02-2011 14:30,28-04-2011 10:20
72122,63,336.74,01-02-2011 11:21,31-10-2011 14:41
72127,33,210.61,01-09-2011 15:21,31-07-2011 14:19
72128,36,152.05,02-03-2011 16:17,30-10-2011 13:37
72130,28,133.34,03-04-2011 10:10,31-08-2011 14:35
72131,19,238.35,06-12-2010 12:41,30-10-2011 13:37
72132,12,54.6,08-11-2011 13:10,28-08-2011 13:32
72133,17,63.51,02-10-2011 13:26,30-10-2011 13:37
72134,11,58.62,01-12-2010 17:06,31-03-2011 15:54
72232,66,630.23,01-03-2011 13:51,31-10-2011 11:40
72586,85,303.55,01-06-2011 17:28,31-10-2011 14:41
72598,95,605.89,01-06-2011 17:28,31-10-2011 14:41
72709,8,37.4,08-07-2011 15:25,27-07-2011 14:11
72732,1,0,23-03-2011 17:28,23-03-2011 17:28
72741,303,8188.75,01-02-2011 11:21,30-11-2011 17:37
72759,1,0,23-03-2011 17:27,23-03-2011 17:27
72780,20,116.45,02-12-2011 12:52,26-10-2011 16:57
72781,1,0,01-04-2011 16:40,01-04-2011 16:40
72783,2,33.6,06-11-2011 16:07,08-12-2011 12:54
72789,1,0,01-04-2011 16:44,01-04-2011 16:44
72793,1,0,01-04-2011 16:42,01-04-2011 16:42
72811,8,78.93,02-11-2011 15:33,29-11-2011 14:58
72812,11,116.06,03-10-2011 09:57,29-11-2011 16:47
72814,1,0,09-12-2010 15:57,09-12-2010 15:57
72815,4,0.97,05-01-2011 12:02,26-01-2011 12:40
72816,73,976.27,01-06-2011 17:33,30-08-2011 12:16
72817,168,1202.27,01-11-2011 11:39,31-10-2011 17:18
72818,83,796.06,01-12-2010 12:23,31-10-2011 17:19
72819,43,509.07,01-02-2011 13:47,29-11-2011 16:33
72821,5,18.15,02-02-2011 15:57,29-03-2011 12:36
75011,12,138.76,02-09-2011 15:48,29-07-2011 17:28
75131,16,529.21,01-03-2011 16:22,29-03-2011 14:20
75172,9,85.31,04-07-2011 16:35,30-06-2011 16:43
75178,13,218.87,04-05-2011 11:00,29-03-2011 14:20
77079,2,2.12,12-06-2011 12:01,27-07-2011 13:40
77081,1,0,27-07-2011 13:41,27-07-2011 13:41
78027,1,0,28-04-2011 16:02,28-04-2011 16:02
78033,10,167.45,05-06-2011 13:32,23-05-2011 12:38
78124,19,257.75,07-07-2011 10:04,31-07-2011 11:26
79000,134,3371.69,01-02-2011 10:59,31-08-2011 12:42
79067,40,719.69,01-12-2010 17:06,21-12-2010 15:20
79160,58,785.33,01-04-2011 11:54,31-03-2011 15:02
79163,42,621.39,02-06-2011 09:37,31-05-2011 10:45
79164,27,695.01,02-12-2010 14:26,31-03-2011 16:40
79320,1,-4.95,05-01-2011 15:43,05-01-2011 15:43
79321,683,53768.06,01-02-2011 08:23,31-10-2011 14:41
79329,3,12.18,10-04-2011 15:07,21-04-2011 15:52
79331,4,17.5,06-04-2011 12:49,20-02-2011 13:06
79336,5,13.68,02-09-2011 15:48,29-07-2011 17:19
79337,13,257.68,03-06-2011 15:32,29-05-2011 13:57
79341,1,0,31-10-2011 15:18,31-10-2011 15:18
79403,15,85.52,01-03-2011 12:46,27-02-2011 14:07
79406,8,34.12,03-11-2011 11:29,29-07-2011 11:45
82095,31,356.11,03-05-2011 16:06,30-03-2011 16:34
82482,1129,22531.71,01-02-2011 13:26,31-10-2011 14:41
82483,603,13999.37,01-02-2011 13:26,31-10-2011 14:36
82484,698,35859.27,01-02-2011 09:38,31-10-2011 16:24
82486,637,17881.32,01-02-2011 15:24,31-10-2011 14:36
82551,357,4537.69,01-02-2011 15:12,31-10-2011 14:41
82552,371,4680.63,01-03-2011 09:33,31-10-2011 14:41
82567,294,1412.27,01-02-2011 13:25,31-10-2011 14:41
82578,310,1212.35,01-02-2011 14:01,31-10-2011 14:41
82580,641,3347.31,01-02-2011 14:01,31-10-2011 14:41
82581,411,2144.73,01-02-2011 13:25,31-10-2011 14:09
82582,446,8823.09,01-02-2011 10:56,31-08-2011 17:16
82583,651,16913.6,01-02-2011 09:38,31-10-2011 13:22
82599,146,1217.73,01-04-2011 15:37,31-03-2011 14:33
82600,556,12761.98,01-02-2011 10:38,31-08-2011 09:23
82605,5,29.4,11-01-2011 09:13,23-03-2011 15:06
82615,1,91.8,01-12-2010 16:11,01-12-2010 16:11
84006,107,848.7,01-02-2011 10:56,30-09-2011 12:19
84007,1,0,06-04-2011 17:34,06-04-2011 17:34
84012,117,1181.99,01-09-2011 14:13,30-10-2011 13:37
84016,2,12.16,14-09-2011 16:36,27-04-2011 17:23
84033,7,37.95,07-04-2011 12:16,23-05-2011 12:32
84050,267,4739.08,01-02-2011 10:14,31-10-2011 14:41
84051,27,216.06,01-06-2011 15:28,31-10-2011 12:05
84077,542,13587.93,01-02-2011 11:08,31-10-2011 16:24
84192,28,143.75,01-12-2011 13:08,30-10-2011 16:15
84199,33,29.19,01-03-2011 16:34,28-09-2011 15:18
84212,111,4934.87,01-06-2011 13:07,31-05-2011 13:17
84218,42,223.11,01-02-2011 14:01,31-03-2011 11:25
84226,11,36.21,01-03-2011 17:28,27-04-2011 13:31
84227,3,0.42,14-03-2011 15:40,27-01-2011 14:56
84228,29,123.67,02-02-2011 12:02,29-11-2011 08:07
84231,21,72.63,01-03-2011 11:55,28-03-2011 11:34
84270,5,3.57,03-12-2010 11:36,06-12-2010 17:00
84306,11,88.22,01-03-2011 16:22,28-02-2011 16:59
84347,475,26142.23,01-03-2011 14:14,31-10-2011 15:20
84352,27,509.55,01-08-2011 12:10,29-07-2011 11:07
84356,82,2124.15,01-05-2011 13:45,31-08-2011 09:11
84358,13,312.7,01-05-2011 13:45,29-07-2011 11:45
84360,20,434.12,01-05-2011 13:45,29-09-2011 15:04
84375,533,9376.85,01-02-2011 09:36,31-10-2011 14:41
84378,700,8450.9,01-02-2011 09:36,31-10-2011 14:41
84380,707,8062.71,01-02-2011 09:36,31-10-2011 14:41
84388,7,13.14,02-02-2011 17:06,20-04-2011 12:10
84422,17,225.45,03-06-2011 10:06,28-06-2011 15:31
84452,18,59.5,01-03-2011 12:07,28-03-2011 12:23
84455,1,0,27-01-2011 14:54,27-01-2011 14:54
84457,28,113.41,01-04-2011 14:58,28-03-2011 12:23
84461,15,89.25,01-04-2011 14:45,30-03-2011 12:43
84462,6,15,01-03-2011 12:07,20-02-2011 14:38
84465,8,29.5,01-02-2011 13:08,30-01-2011 10:19
84466,11,57.5,05-05-2011 12:22,29-05-2011 14:08
84482,1,0,03-05-2011 11:21,03-05-2011 11:21
84497,8,48.75,07-12-2010 15:54,26-06-2011 13:24
84499,4,5.95,04-01-2011 10:17,28-01-2011 14:52
84522,13,36.76,04-07-2011 10:23,29-06-2011 15:58
84526,1,0,28-01-2011 14:52,28-01-2011 14:52
84527,8,95.1,02-06-2011 09:37,29-06-2011 15:58
84539,3,42.9,03-05-2011 12:36,10-07-2011 12:03
84546,1,0,10-01-2011 17:00,10-01-2011 17:00
84548,8,36.3,03-05-2011 12:34,24-03-2011 13:16
84549,7,69.38,02-06-2011 09:37,31-03-2011 16:43
84550,1,1.65,25-11-2011 14:02,25-11-2011 14:02
84551,2,21.45,06-10-2011 15:58,14-06-2011 13:15
84568,148,2923.13,01-06-2011 15:12,31-10-2011 14:41
84576,19,148.32,04-04-2011 16:01,30-06-2011 15:56
84580,168,1486.18,01-03-2011 16:22,31-10-2011 13:58
84581,93,717.21,01-12-2010 14:32,31-10-2011 12:02
84584,32,314.51,01-03-2011 09:33,30-06-2011 15:56
84592,22,241.24,01-06-2011 17:42,31-10-2011 14:41
84593,3,14.75,07-03-2011 17:30,07-04-2011 12:45
84598,101,485.56,01-02-2011 15:12,30-08-2011 12:49
84600,26,438.94,03-05-2011 10:08,30-11-2011 10:06
84609,22,753.59,01-12-2010 17:06,30-08-2011 12:10
84616,11,414.47,05-10-2011 11:57,30-10-2011 15:59
84617,3,38.25,09-01-2011 15:13,18-03-2011 09:17
84620,1,11.9,15-12-2010 14:12,15-12-2010 14:12
84629,12,145.05,01-05-2011 13:45,27-06-2011 12:13
84631,30,324.68,01-03-2011 16:22,30-06-2011 15:56
84632,6,299.75,01-04-2011 10:46,29-03-2011 12:03
84637,83,619.59,01-03-2011 09:33,31-05-2011 15:53
84638,38,331.5,01-03-2011 16:22,31-03-2011 16:28
84658,24,426.13,01-09-2011 16:59,27-04-2011 13:06
84664,1,0,28-01-2011 14:52,28-01-2011 14:52
84665,21,505.75,06-05-2011 13:38,25-07-2011 13:57
84666,5,94.8,11-04-2011 13:43,20-04-2011 12:11
84670,1,0,01-12-2010 14:35,01-12-2010 14:35
84674,50,458.1,01-12-2011 16:22,31-10-2011 14:41
84675,3,26.55,04-01-2011 10:16,17-01-2011 13:23
84678,16,241.99,01-03-2011 08:30,31-01-2011 11:33
84679,2,55.7,06-12-2011 11:28,21-06-2011 11:47
84683,14,162.2,01-02-2011 08:31,30-03-2011 16:00
84685,23,173.58,01-12-2010 14:41,23-01-2011 14:20
84686,10,66.39,04-04-2011 12:55,17-06-2011 15:59
84687,34,480.63,01-03-2011 09:35,31-08-2011 10:06
84688,18,147.82,01-02-2011 10:56,31-01-2011 12:14
84689,3,9.95,04-01-2011 10:15,12-04-2011 12:16
84691,5,174.5,21-02-2011 10:41,31-05-2011 09:38
84692,603,4316.46,01-03-2011 10:31,31-10-2011 14:41
84715,4,47.2,13-04-2011 13:47,30-01-2011 14:05
84723,6,97.95,02-02-2011 14:37,29-07-2011 14:40
84725,19,39.65,05-09-2011 15:19,29-05-2011 12:06
84726,1,0,04-04-2011 15:25,04-04-2011 15:25
84731,2,2.04,15-04-2011 16:11,31-07-2011 15:00
84744,20,140.02,01-03-2011 09:35,28-07-2011 11:29
84746,10,38.31,01-07-2011 13:02,29-06-2011 15:58
84748,65,585.86,01-02-2011 13:08,30-06-2011 15:56
84754,65,572.88,01-12-2010 12:15,31-08-2011 17:21
84755,640,10473.4,01-02-2011 14:01,31-10-2011 14:23
84761,1,0,27-07-2011 13:59,27-07-2011 13:59
84763,59,748.34,01-03-2011 15:01,31-03-2011 19:55
84766,18,303.45,01-03-2011 12:46,30-10-2011 15:55
84773,2,8.85,05-12-2010 14:25,09-12-2010 15:56
84789,51,644.47,01-02-2011 10:14,29-03-2011 14:20
84792,248,3864.28,01-02-2011 10:56,31-10-2011 16:24
84799,13,125.32,01-03-2011 16:34,30-01-2011 12:35
84813,39,1389.84,04-01-2011 10:38,30-08-2011 12:43
84816,16,279.65,01-04-2011 09:56,28-09-2011 16:27
84817,62,632.94,01-02-2011 12:03,30-03-2011 09:19
84818,108,1360.15,01-02-2011 11:20,31-10-2011 13:21
84819,64,934.79,01-02-2011 12:03,30-11-2011 09:53
84820,33,460.83,02-12-2011 14:48,31-08-2011 10:06
84821,43,407.15,01-02-2011 12:03,30-01-2011 15:48
84823,27,890.4,04-01-2011 13:30,27-01-2011 12:50
84824,2,31.9,09-06-2011 16:16,20-11-2011 15:35
84826,38,340.93,02-06-2011 11:13,30-10-2011 12:53
84827,18,154.39,01-07-2011 11:29,28-04-2011 16:40
84828,189,1511.36,01-03-2011 10:31,31-10-2011 14:41
84832,274,2703.35,01-02-2011 13:25,31-10-2011 14:41
84836,552,7383.07,01-02-2011 12:25,31-10-2011 13:22
84839,1,-5.55,11-04-2011 12:17,11-04-2011 12:17
84840,10,59.44,06-12-2010 09:31,25-03-2011 14:11
84842,9,52.5,01-08-2011 17:37,27-11-2011 11:57
84843,50,963.85,01-08-2011 17:37,31-08-2011 15:35
84847,14,78.75,01-08-2011 17:37,28-07-2011 15:50
84854,2,24.75,01-12-2010 09:41,29-03-2011 12:18
84865,16,152.11,01-02-2011 13:25,28-06-2011 15:44
84879,1502,58959.73,01-02-2011 09:01,31-10-2011 15:48
84880,82,1972.64,01-08-2011 17:37,31-07-2011 11:45
84881,8,76.22,04-04-2011 14:00,25-01-2011 12:52
84882,18,157.34,04-05-2011 08:40,31-10-2011 14:41
84905,22,173.48,06-05-2011 15:40,29-06-2011 15:58
84906,15,121.07,01-12-2010 11:45,30-03-2011 16:46
84907,24,180.93,01-06-2011 17:18,31-05-2011 15:53
84915,23,372.33,01-12-2010 17:06,24-10-2011 17:07
84916,30,453.39,01-03-2011 09:33,28-04-2011 15:26
84917,30,466.3,02-03-2011 14:16,28-02-2011 16:59
84919,30,381.78,01-03-2011 09:35,31-05-2011 15:53
84920,51,453.73,01-06-2011 17:18,30-06-2011 15:56
84921,8,41.25,05-12-2010 12:43,27-09-2011 14:33
84922,6,42.29,02-12-2011 13:49,22-11-2011 13:25
84923,98,671.62,01-08-2011 16:07,31-10-2011 14:41
84929,72,469.07,01-08-2011 13:44,31-08-2011 11:40
84944,93,1026.21,01-07-2011 14:31,31-10-2011 11:57
84945,372,8657.17,01-02-2011 09:01,31-10-2011 14:41
84946,946,25516.67,01-02-2011 13:25,31-10-2011 14:41
84947,371,10258.98,01-02-2011 12:25,31-10-2011 14:41
84949,329,7230.09,01-04-2011 10:10,31-08-2011 10:30
84950,126,2298.73,01-06-2011 17:28,31-08-2011 10:06
84969,214,2381.02,01-02-2011 10:56,31-10-2011 15:48
84974,29,398,01-02-2011 12:25,28-08-2011 11:25
84975,3,8.45,06-12-2010 14:36,28-01-2011 14:53
84976,40,435.09,01-12-2010 17:06,31-08-2011 17:06
84977,3,1.25,08-12-2010 18:08,22-03-2011 16:38
84978,767,16270.94,01-02-2011 10:37,31-10-2011 14:41
84987,339,4452.32,01-02-2011 14:01,31-10-2011 14:41
84988,515,6653.85,01-02-2011 10:47,31-10-2011 14:41
84990,5,1.1,05-04-2011 17:26,21-04-2011 14:40
84991,871,9088.02,01-02-2011 11:40,31-10-2011 14:41
84992,650,6493.19,01-02-2011 08:31,31-10-2011 15:36
85006,10,57.25,08-04-2011 11:14,27-04-2011 14:58
85008,11,66.12,01-12-2010 17:06,27-02-2011 11:05
85015,145,1719.84,01-03-2011 09:35,31-03-2011 16:28
85016,44,560.11,01-12-2010 14:32,31-05-2011 10:45
85020,22,188.81,01-11-2011 15:55,30-06-2011 16:39
85030,7,29.25,03-04-2011 14:24,20-04-2011 12:10
85038,149,2179.66,01-02-2011 13:47,31-05-2011 14:48
85042,2,-14.85,05-01-2011 15:43,06-01-2011 18:08
85044,1,0,01-12-2010 14:34,01-12-2010 14:34
85045,14,171.3,01-12-2010 15:37,31-08-2011 10:47
85047,4,0.8,07-12-2010 11:47,27-01-2011 15:36
85048,285,10602.66,01-09-2011 10:03,31-10-2011 14:22
85053,344,3609.13,01-02-2011 10:56,31-10-2011 14:09
85054,123,1428.13,01-02-2011 11:12,31-10-2011 14:41
85055,16,183.71,03-12-2010 11:36,18-01-2011 10:22
85059,131,1250.61,01-02-2011 14:01,31-10-2011 14:41
85060,1,0,28-04-2011 15:50,28-04-2011 15:50
85062,164,2442.7,01-02-2011 13:36,31-10-2011 14:23
85063,2,-46.85,01-02-2011 12:14,04-04-2011 09:02
85064,35,966.95,01-12-2010 14:32,28-01-2011 14:54
85065,1,-12.75,22-02-2011 12:55,22-02-2011 12:55
85066,555,22248.15,01-02-2011 11:20,31-10-2011 14:23
85067,7,126.65,01-12-2010 14:03,29-03-2011 14:17
85068,2,-7.95,08-12-2010 12:03,26-04-2011 16:06
85078,125,696.8,01-06-2011 17:33,31-10-2011 14:41
85084,9,17,03-05-2011 11:20,21-12-2010 12:44
85087,127,1127.04,01-03-2011 09:35,31-08-2011 15:32
85088,53,530.63,03-08-2011 16:14,31-07-2011 15:00
85089,6,41.3,05-01-2011 15:56,21-10-2011 13:17
85092,3,40.05,03-03-2011 16:13,20-02-2011 13:21
85093,89,475.18,02-08-2011 16:14,31-10-2011 14:41
85094,91,242.32,01-12-2011 16:22,31-10-2011 14:41
85095,48,243.49,01-12-2010 12:23,28-03-2011 15:49
85096,19,109.23,05-01-2011 15:56,26-01-2011 13:10
85103,30,704.14,04-01-2011 13:25,28-03-2011 15:45
85104,19,516.9,01-04-2011 13:46,26-06-2011 13:45
85106,24,1147.41,02-12-2010 13:49,28-11-2011 13:37
85107,33,546.49,02-10-2011 10:58,31-10-2011 14:13
85109,1,10.2,19-12-2010 14:03,19-12-2010 14:03
85110,1,0,28-01-2011 14:55,28-01-2011 14:55
85111,61,441.07,02-02-2011 13:07,31-10-2011 14:41
85116,92,1043.88,01-02-2011 15:12,31-05-2011 15:49
85118,14,128.27,04-01-2011 13:25,23-12-2010 13:26
85119,2,3.36,07-12-2010 15:34,28-01-2011 14:55
85125,36,770.29,04-01-2011 13:25,28-02-2011 13:34
85126,4,20.39,03-12-2010 15:33,28-01-2011 14:55
85127,55,1081.79,01-02-2011 11:35,29-11-2011 15:08
85141,48,595.19,01-02-2011 10:22,30-03-2011 17:33
85144,45,586.6,01-04-2011 09:19,30-03-2011 17:33
85145,15,167.7,01-04-2011 09:19,28-04-2011 16:11
85146,11,171.11,04-04-2011 12:42,31-01-2011 14:13
85150,486,9376.23,01-02-2011 09:38,31-10-2011 14:41
85152,688,15848.11,01-03-2011 13:51,31-10-2011 14:09
85161,22,568.65,01-08-2011 10:26,28-08-2011 12:31
85172,53,549.1,01-08-2011 17:37,30-11-2011 13:33
85173,88,782.27,01-06-2011 17:42,31-10-2011 14:41
85174,164,2932.73,01-12-2010 16:11,31-10-2011 14:41
85175,154,2251.18,01-07-2011 09:47,31-10-2011 15:24
85176,173,879.62,01-08-2011 16:07,31-10-2011 14:41
85177,65,644.21,01-12-2010 14:32,30-11-2011 15:13
85178,147,2500.98,01-03-2011 11:02,31-05-2011 15:49
85187,71,556.53,01-02-2011 13:09,31-01-2011 14:18
85189,5,7.65,03-05-2011 11:13,20-01-2011 10:43
85195,4,23.1,07-02-2011 14:53,23-05-2011 15:29
85197,23,73.5,01-03-2011 12:07,31-03-2011 13:14
85198,10,74.58,06-04-2011 14:13,27-04-2011 14:26
85200,28,228.75,01-04-2011 11:54,30-01-2011 10:19
85202,116,314.81,01-04-2011 13:47,31-03-2011 16:43
85203,133,409.41,02-06-2011 17:26,30-08-2011 12:31
85204,108,325.84,02-06-2011 17:26,30-11-2011 14:34
85208,50,419.01,01-02-2011 10:38,31-10-2011 12:09
85211,30,173.58,01-06-2011 17:18,29-03-2011 14:20
85212,82,761.4,01-04-2011 14:45,30-09-2011 13:15
85213,38,333.18,01-03-2011 09:33,31-07-2011 11:45
85214,60,271.04,01-02-2011 11:31,31-08-2011 12:43
85215,20,180.71,05-12-2010 15:26,25-03-2011 12:13
85216,8,35.75,02-12-2010 11:41,25-10-2011 16:14
85224,2,6.3,23-03-2011 16:45,29-03-2011 10:24
85225,3,6.25,06-12-2011 17:18,28-04-2011 16:11
85227,237,1368.75,01-02-2011 15:12,31-10-2011 14:41
90020,1,12.48,30-08-2011 10:47,30-08-2011 10:47
90021,1,11.95,27-04-2011 12:35,27-04-2011 12:35
90022,21,75.2,01-12-2010 14:32,23-12-2010 13:26
90023,9,55.02,07-12-2010 18:36,30-08-2011 10:47
90028,14,134.16,02-11-2011 15:33,29-09-2011 09:19
90029,4,42.14,05-07-2011 16:53,30-08-2011 10:47
90031,7,59.89,10-12-2010 14:59,26-09-2011 15:35
90032,8,103.13,04-04-2011 15:54,28-02-2011 16:50
90033,9,25.07,03-03-2011 16:22,29-11-2011 16:47
90034,2,20.17,08-12-2010 14:25,18-04-2011 15:26
90041,4,18.27,02-09-2011 09:34,25-05-2011 11:14
90043,2,24.81,07-07-2011 16:59,17-10-2011 13:31
90046,1,14.85,07-07-2011 16:59,07-07-2011 16:59
90048,1,14.85,07-07-2011 16:59,07-07-2011 16:59
90049,3,34.77,07-07-2011 16:59,23-11-2011 13:39
90050,5,41.82,03-12-2010 16:21,23-05-2011 08:31
90051,7,70.16,01-12-2010 17:06,26-04-2011 12:47
90052,2,14.14,12-08-2011 16:30,15-11-2011 16:57
90053,4,9.99,03-12-2010 16:21,31-05-2011 15:53
90054,9,22.58,01-12-2010 17:06,22-11-2011 15:41
90055,5,12.53,09-12-2011 10:03,20-12-2010 10:14
90056,4,43.51,05-12-2011 17:28,22-09-2011 16:28
90057,23,1311.36,01-12-2011 14:30,30-10-2011 11:55
90062,27,545.28,01-04-2011 14:58,28-04-2011 16:21
90068,1,7.5,18-03-2011 11:32,18-03-2011 11:32
90069,1,15,03-11-2011 11:29,03-11-2011 11:29
90070,15,104.79,01-04-2011 16:38,24-11-2011 09:26
90071,33,54.62,01-12-2010 14:32,29-06-2011 15:58
90072,14,83.42,09-11-2011 16:14,31-10-2011 14:41
90073,18,134.7,04-07-2011 10:23,26-06-2011 13:45
90074,3,37.24,06-12-2010 16:57,29-09-2011 09:19
90075,3,37.66,18-03-2011 11:32,29-03-2011 15:20
90076,5,21.57,08-05-2011 11:37,24-11-2011 09:21
90077,3,8.82,01-12-2010 17:06,13-12-2010 11:21
90078,1,15,13-12-2010 14:16,13-12-2010 14:16
90079,4,49.76,09-10-2011 15:24,22-07-2011 09:20
90083,9,23.47,06-12-2011 11:58,29-06-2011 15:58
90084,2,0.85,06-03-2011 11:39,23-03-2011 15:06
90085,10,36.76,02-02-2011 13:35,22-05-2011 10:21
90086,28,77.79,02-12-2011 16:14,31-10-2011 14:09
90087,25,61.46,02-09-2011 09:30,30-08-2011 10:36
90089,10,16.22,05-07-2011 16:47,29-11-2011 16:47
90091,1,0,28-01-2011 14:58,28-01-2011 14:58
90092,1,1.66,12-01-2011 09:26,12-01-2011 09:26
90093,10,28.57,05-07-2011 11:32,30-08-2011 10:36
90094,13,35.7,02-08-2011 15:19,30-06-2011 14:37
90095,1,0,28-01-2011 14:58,28-01-2011 14:58
90096,27,112.21,02-09-2011 09:38,30-08-2011 10:33
90098,11,58.65,03-02-2011 13:58,30-06-2011 14:37
90099,17,76.38,01-12-2010 14:32,30-03-2011 11:18
90100,2,2.55,03-05-2011 11:19,24-02-2011 11:54
90101,18,82.77,02-08-2011 15:19,30-06-2011 15:56
90102,1,8.5,07-06-2011 12:47,07-06-2011 12:47
90103,16,72.66,04-11-2011 15:52,24-01-2011 13:48
90104,14,23.16,06-04-2011 17:08,30-03-2011 11:19
90108,13,71.46,01-12-2011 16:22,31-10-2011 14:41
90112,2,2.1,04-01-2011 12:07,23-12-2010 16:31
90114,88,417.96,01-06-2011 17:18,31-10-2011 14:41
90115,31,134.53,02-06-2011 11:13,28-02-2011 16:50
90116,45,145.52,01-06-2011 17:18,30-09-2011 17:22
90118,20,59.34,03-11-2011 15:56,30-11-2011 15:13
90119,37,207.61,01-06-2011 17:18,31-10-2011 14:09
90131,2,34.87,01-06-2011 17:28,23-03-2011 12:15
90132,3,15.16,06-12-2010 09:58,30-08-2011 12:10
90133,13,94.43,02-12-2011 16:39,28-02-2011 16:50
90134,45,157.5,01-12-2010 17:06,31-10-2011 14:41
90135,2,39.66,26-04-2011 12:47,28-02-2011 16:50
90136,2,29.85,15-12-2010 13:24,26-04-2011 12:47
90137,3,16.31,10-01-2011 09:43,22-03-2011 09:23
90138,7,52.42,01-12-2010 17:06,26-04-2011 12:47
90140,2,15.12,06-12-2010 09:58,30-08-2011 12:49
90143,22,237.18,01-12-2011 16:22,26-09-2011 16:43
90144,14,67.36,02-06-2011 19:50,30-08-2011 12:40
90145,18,168,02-06-2011 17:23,30-09-2011 12:19
90146,7,95.35,07-02-2011 12:29,29-06-2011 15:58
90147,24,304.11,02-06-2011 18:28,31-03-2011 19:12
90148,9,88.98,06-04-2011 14:13,27-01-2011 15:36
90149,4,342.76,02-12-2011 16:39,30-09-2011 13:09
90151,4,68,03-12-2010 14:54,27-11-2011 15:18
90154,5,421.75,03-08-2011 12:54,30-09-2011 13:09
90155,7,67.62,03-11-2011 11:29,23-11-2011 14:05
90156,3,19.8,04-09-2011 14:50,18-07-2011 10:22
90157,5,49.59,17-11-2011 14:24,29-06-2011 15:58
90158,35,224.12,02-12-2011 16:39,30-08-2011 10:33
90159,5,29.79,09-11-2011 15:07,31-10-2011 14:41
90166,15,88.04,01-12-2010 17:06,31-10-2011 14:09
